ID;type;RUIAN;name;partOf;latitude;longitude
646;4;533246;Cerhenice;49;50.071335;15.072103
647;4;549321;Cerhonice;73;49.418078;14.055669
648;4;531138;Cerhovice;25;49.849627;13.834885
649;4;588407;Cetechovice;50;49.172303;17.261388
650;4;563943;Cetenov;52;50.644485;14.917698
651;4;581470;Cetkovice;26;49.578809;16.721282
652;4;547662;Cetoraz;65;49.455298;14.957343
653;4;564419;Cetyně;75;49.599707;14.121393
654;4;568007;Chabařovice;93;50.673267;13.941948
655;4;534081;Chabeřice;51;49.750206;15.073843
656;4;531251;Chaloupky;25;49.79136;13.871803
657;4;556335;Chanovice;48;49.404989;13.717391
658;4;565784;Charvatce;55;50.322687;14.998694
659;4;568872;Charváty;61;49.518375;17.253991
660;4;563081;Chbany;32;50.332872;13.430462
661;4;554481;Cheb;31;50.079759;12.373996
662;4;551139;Chelčice;81;49.121867;14.169131
663;4;559857;Cheznovice;77;49.779017;13.785438
664;4;512923;Chlebičov;62;49.959413;17.967536
665;4;532878;Chleby;24;49.827076;14.556936
666;4;599620;Chleby;59;50.222876;15.089467
667;4;576310;Chleny;78;50.077912;16.243807
668;4;556343;Chlistov;48;49.319995;13.360906
669;4;529982;Chlum;81;49.447288;13.851124
670;4;590711;Chlum;87;49.31347;15.767079
671;4;540803;Chlum;77;49.935776;13.659744
672;4;557773;Chlum;66;49.605297;13.479243
673;4;561614;Chlum;96;50.578507;14.562761
674;4;529770;Chlum;24;49.693066;14.995803
675;4;560375;Chlum Svaté Maří;80;50.149957;12.535723
676;4;546461;Chlum u Třeboně;43;48.962414;14.927997
677;4;595705;Chlum-Korouhvice;100;49.575964;16.320875
678;4;550248;Chlumany;69;49.066653;13.965375
679;4;568015;Chlumec;93;50.699804;13.939746
680;4;536229;Chlumec;98;48.870338;14.395881
681;4;570109;Chlumec nad Cidlinou;39;50.154454;15.460335
682;4;595713;Chlumek;100;49.374528;15.854784
683;4;540307;Chlumy;66;49.437849;13.638643
684;4;534820;Chlumín;57;50.289189;14.449358
685;4;566233;Chlumčany;54;50.335026;13.843303
686;4;557781;Chlumčany;66;49.632661;13.313275
687;4;595721;Chlumětín;100;49.727526;16.003121
688;4;534455;Chlustina;25;49.878026;13.919579
689;4;548791;Chlístov;78;50.322405;16.169538
690;4;532045;Chlístov;24;49.801593;14.654771
691;4;590703;Chlístov;87;49.202104;15.743692
692;4;534099;Chlístovice;51;49.885774;15.202551
693;4;529788;Chmelná;24;49.648166;14.988397
694;4;572730;Chmelík;82;49.773421;16.332827
695;4;536903;Chobot;81;49.462499;13.933751
696;4;557803;Chocenice;66;49.547638;13.520087
697;4;529796;Chocerady;24;49.87297;14.802127
698;4;580350;Choceň;94;50.001639;16.223088
699;4;535923;Chocnějovice;55;50.576967;14.971486
700;4;553727;Chocomyšl;34;49.467281;13.1307
701;4;564923;Chodouny;53;50.473248;14.250573
702;4;534447;Chodouň;25;49.898269;13.986621
703;4;578011;Chodov;45;50.068628;12.862974
704;4;560383;Chodov;80;50.241451;12.753404
705;4;553735;Chodov;34;49.418092;12.830272
706;4;564931;Chodovlice;53;50.463189;13.993354
707;4;560901;Chodová Planá;83;49.893328;12.730203
708;4;553743;Chodská Lhota;34;49.358456;13.083196
709;4;560910;Chodský Újezd;83;49.864432;12.649994
710;4;549355;Cholenice;44;50.324783;15.280739
711;4;502839;Cholina;61;49.656115;17.054447
712;4;575054;Choltice;64;49.987771;15.619472
713;4;541141;Chomle;77;49.862369;13.634561
714;4;572969;Chomutice;44;50.359322;15.496265
715;4;562971;Chomutov;32;50.462778;13.411111
716;4;588504;Chomýž;50;49.362376;17.645426
717;4;532606;Choratice;24;49.839393;14.874741
718;4;578096;Chornice;82;49.667402;16.742667
719;4;534838;Chorušice;57;50.390649;14.670853
720;4;542831;Choryně;89;49.495743;17.89864
721;4;549037;Choteč;44;50.432907;15.516018
722;4;575062;Choteč;64;50.083071;15.880303
723;4;539287;Choteč;71;49.986633;14.28298
724;4;540323;Chotilsko;75;49.770562;14.352532
725;4;564958;Chotiměř;53;50.548305;14.000982
726;4;564966;Chotiněves;53;50.552161;14.27934
727;4;561622;Chotovice;96;50.740357;14.559381
728;4;578118;Chotovice;82;49.851088;16.171302
729;4;552461;Chotoviny;86;49.4781;14.676981
730;4;534102;Chotusice;51;49.949194;15.394341
731;4;533343;Chotutice;49;50.070038;14.989948
732;4;564109;Chotyně;52;50.83628;14.869042
733;4;558940;Chotíkov;68;49.793046;13.31772
734;4;535907;Chotýčany;97;49.067366;14.520604
735;4;529818;Chotýšany;24;49.744168;14.814629
736;4;568759;Chotěboř;37;49.720766;15.670229
737;4;550477;Chotěbudice;87;49.058037;15.574008
738;4;555291;Chotěbuz;46;49.768472;18.569163
739;4;552453;Chotěmice;86;49.275288;14.876958
740;4;578100;Chotěnov;82;49.823292;16.189919
741;4;535931;Chotětov;55;50.337499;14.8016
742;4;579319;Chotěvice;85;50.521442;15.766786
743;4;537225;Chotěšice;59;50.278618;15.273138
744;4;564940;Chotěšov;53;50.439869;14.085235
745;4;557838;Chotěšov;66;49.654187;13.202761
746;4;552470;Choustník;86;49.33301;14.838417
747;4;579327;Choustníkovo Hradiště;85;50.426456;15.878663
748;4;534994;Choťovice;49;50.142443;15.319747
749;4;537217;Choťánky;59;50.13822;15.162507
750;4;566241;Chožov;54;50.398853;13.859082
751;4;546429;Chraberce;54;50.40834;13.829587
752;4;571539;Chrast;33;49.902091;15.934019
753;4;564117;Chrastava;52;50.816986;14.968948
754;4;578126;Chrastavec;82;49.617787;16.503179
755;4;553751;Chrastavice;34;49.453665;12.956849
756;4;540358;Chraštice;75;49.576872;14.07187
757;4;563145;Chrbonín;86;49.358731;14.864326
758;4;550264;Chroboly;69;48.956615;14.066987
759;4;569305;Chromeč;99;49.933767;16.89373
760;4;588512;Chropyně;50;49.35645;17.364532
761;4;534706;Chroustov;59;50.286643;15.347248
762;4;571547;Chroustovice;33;49.955565;15.991491
763;4;572764;Chrtníky;64;49.981848;15.604912
764;4;568767;Chrtníč;37;49.767594;15.443665
765;4;581534;Chrudichromy;26;49.502923;16.628025
766;4;571164;Chrudim;33;49.951136;15.795636
767;4;533670;Chrustenice;25;50.006123;14.152284
768;4;558966;Chrást;67;49.793296;13.493636
769;4;537233;Chrást;59;50.11898;14.898201
770;4;564249;Chrást;75;49.594836;13.955866
771;4;544591;Chrášťany;97;49.296061;14.387544
772;4;539295;Chrášťany;71;50.046124;14.261384
773;4;532037;Chrášťany;24;49.792125;14.58198
774;4;541818;Chrášťany;76;50.14653;13.667353
775;4;533351;Chrášťany;49;50.065547;14.930214
776;4;551155;Chrášťovice;81;49.333276;13.897065
777;4;532398;Chržín;47;50.295452;14.270212
778;4;577154;Chuchelna;79;50.604501;15.301969
779;4;507334;Chuchelná;62;49.986627;18.116615
780;4;556378;Chudenice;48;49.466783;13.1739
781;4;556386;Chudenín;48;49.29315;13.100826
782;4;568023;Chuderov;93;50.688728;14.046279
783;4;570125;Chudeřice;39;50.149089;15.550938
784;4;546810;Chudoslavice;53;50.583003;14.187335
785;4;571849;Chudíř;55;50.308854;15.013883
786;4;583111;Chudčice;28;49.288522;16.458745
787;4;594164;Chvalatice;92;48.947757;15.75106
788;4;575071;Chvaletice;64;50.034485;15.418523
789;4;579335;Chvaleč;85;50.595937;16.039401
790;4;574112;Chvalkovice;60;50.414377;15.978373
791;4;593095;Chvalkovice;90;49.187041;17.110118
792;4;588547;Chvalnov-Lísky;50;49.166816;17.233251
793;4;537420;Chvalovice;69;49.010429;14.231713
794;4;594172;Chvalovice;92;48.786618;16.082343
795;4;569909;Chvalíkovice;62;49.885635;17.910995
796;4;506737;Chvalčov;50;49.389183;17.711509
797;4;545546;Chvalšiny;98;48.8541;14.211143
798;4;534846;Chvatěruby;57;50.232816;14.342759
799;4;575089;Chvojenec;64;50.109618;15.937291
800;4;557846;Chválenice;67;49.643086;13.475992
801;4;549223;Chyjice;44;50.387689;15.29555
802;4;531294;Chyňava;25;50.027446;14.074052
803;4;555207;Chyše;45;50.104731;13.24914
804;4;549452;Chyšky;73;49.523533;14.427607
805;4;561321;Chyšná;65;49.586427;15.099967
806;4;532886;Chářovice;24;49.820323;14.577917
807;4;513431;Chýnice;71;49.995768;14.264344
808;4;552496;Chýnov;86;49.406838;14.811248
809;4;539309;Chýně;71;50.060803;14.227016
810;4;561339;Chýstovice;65;49.585741;15.079604
811;4;575097;Chýšť;64;50.128209;15.541355
812;4;573574;Chřenovice;37;49.716697;15.216315
813;4;562530;Chřibská;35;50.863314;14.483086
814;4;558974;Chříč;68;49.971907;13.645958
815;4;590428;Cidlina;87;49.128241;15.73555
816;4;588016;Cikháj;100;49.644888;15.967428
817;4;560324;Citice;80;50.162678;12.613401
818;4;593851;Citonice;92;48.883998;15.964466
819;4;512982;Citov;74;49.467729;17.325482
820;4;546054;Cizkrajov;43;49.030604;15.389663
821;4;579980;Cotkytle;94;49.936206;16.724091
822;4;554162;Crhov;26;49.545042;16.434758
823;4;532690;Ctiboř;24;49.73673;14.904247
824;4;579459;Ctiboř;83;49.827337;12.610065
825;4;593869;Ctidružice;92;48.98256;15.859994
826;4;570991;Ctiměřice;55;50.377851;14.993444
827;4;564672;Ctiněves;53;50.374775;14.307201
828;4;571253;Ctětín;33;49.830299;15.839472
829;4;561479;Cvikov;96;50.776745;14.633086
830;4;532185;Cvrčovice;47;50.179874;14.154863
831;4;550272;Cvrčovice;28;48.993699;16.514481
832;4;533998;Církvice;51;49.945657;15.335109
833;4;599476;Církvice;49;49.909417;15.015772
834;4;569135;Císařov;74;49.466045;17.352632
835;4;542571;Cítoliby;54;50.332818;13.812222
836;4;534731;Cítov;57;50.372327;14.398221
837;4;540099;Daleké Dušníky;75;49.727511;14.186581
838;4;595454;Dalečín;100;49.591305;16.240119
839;4;530425;Dalešice;40;50.681814;15.184675
840;4;590517;Dalešice;87;49.129044;16.08192
841;4;537918;Dalovice;45;50.247899;12.89589
842;4;570818;Dalovice;55;50.425751;14.880023
843;4;586129;Dambořice;38;49.038304;16.917578
844;4;593907;Damnice;92;48.920346;16.374101
845;4;580074;Damníkov;94;49.871272;16.560303
846;4;568228;Darkovice;62;49.935906;18.222178
847;4;552445;Daskabát;61;49.57855;17.447276
848;4;560332;Dasnice;80;50.146573;12.567304
849;4;535249;Dasný;97;49.019312;14.407423
850;4;539163;Davle;71;49.892254;14.400431
851;4;546127;Dačice;43;49.081599;15.437279
852;4;595462;Daňkovice;100;49.654019;16.148649
853;4;574899;Dašice;64;50.028486;15.912504
854;4;582948;Deblín;28;49.320392;16.34646
855;4;561924;Dehtáře;65;49.486158;15.275318
856;4;572357;Desná;82;49.807577;16.224098
857;4;563552;Desná;40;50.759923;15.302947
858;4;556041;Dešenice;48;49.274408;13.170973
859;4;546143;Dešná;43;48.957627;15.54283
860;4;585157;Dešná;91;49.266607;17.845933
861;4;590533;Dešov;87;48.985672;15.701415
862;4;566128;Deštnice;54;50.230726;13.609884
863;4;581518;Deštná;26;49.612581;16.563592
864;4;546151;Deštná;43;49.2652;14.92398
865;4;576247;Deštné v Orlických horách;78;50.304676;16.350725
866;4;569941;Divec;39;50.239817;15.92173
867;4;529621;Divišov;24;49.788556;14.875843
868;4;584401;Diváky;30;48.988718;16.791767
869;4;564737;Dlažkovice;53;50.465635;13.965042
870;4;556068;Dlažov;48;49.365853;13.166376
871;4;533688;Dlouhomilov;99;49.906915;16.991359
872;4;537098;Dlouhopolsko;59;50.175268;15.306199
873;4;548031;Dlouhoňovice;94;50.070226;16.441605
874;4;587010;Dlouhá Brtnice;42;49.236125;15.604187
875;4;563650;Dlouhá Lhota;86;49.352584;14.788978
876;4;513504;Dlouhá Lhota;75;49.721203;14.120649
877;4;581526;Dlouhá Lhota;26;49.428686;16.509624
878;4;535656;Dlouhá Lhota;55;50.42016;15.054204
879;4;577987;Dlouhá Loučka;82;49.700873;16.641332
880;4;501476;Dlouhá Loučka;61;49.816271;17.179723
881;4;551708;Dlouhá Stráň;29;49.959984;17.500859
882;4;548014;Dlouhá Třebová;94;49.940429;16.42335
883;4;568538;Dlouhá Ves;37;49.578601;15.674785
884;4;556076;Dlouhá Ves;48;49.196375;13.509279
885;4;595471;Dlouhé;100;49.509018;16.123077
886;4;530468;Dlouhý Most;52;50.711671;15.075974
887;4;560839;Dlouhý Újezd;83;49.768412;12.628522
888;4;557668;Dnešice;66;49.604925;13.26459
889;4;593923;Dobelice;92;49.017278;16.278633
890;4;549363;Dobev;73;49.295809;14.047123
891;4;562408;Dobkovice;35;50.714924;14.193254
892;4;552542;Dobratice;36;49.660373;18.492298
893;4;585165;Dobrkovice;91;49.094458;17.669515
894;4;545783;Dobrná;35;50.769618;14.293374
895;4;589438;Dobrochov;72;49.385877;17.10559
896;4;562416;Dobrohošť;43;49.07844;15.488493
897;4;589446;Dobromilice;72;49.358455;17.141563
898;4;546861;Dobroměřice;54;50.370181;13.794821
899;4;552224;Dobronice u Bechyně;86;49.343383;14.496763
900;4;587028;Dobronín;42;49.478377;15.649953
901;4;569895;Dobroslavice;62;49.880325;18.14097
902;4;587036;Dobroutov;42;49.462289;15.736519
903;4;535672;Dobrovice;55;50.369388;14.962418
904;4;529559;Dobrovítov;51;49.787589;15.328764
905;4;539171;Dobrovíz;71;50.113139;14.217806
906;4;592986;Dobročkovice;90;49.162952;17.109005
907;4;565008;Dobročovice;70;50.056388;14.699978
908;4;576271;Dobruška;78;50.292047;16.160092
909;4;598089;Dobrá;36;49.673812;18.413963
910;4;561932;Dobrá Voda;65;49.358203;15.270028
911;4;595489;Dobrá Voda;100;49.393936;16.065068
912;4;572837;Dobrá Voda u Hořic;44;50.348044;15.602651
913;4;561762;Dobrá Voda u Pacova;65;49.404341;15.027738
914;4;535206;Dobrá Voda u Českých Budějovic;97;48.968284;14.524943
915;4;576263;Dobré;78;50.269789;16.263838
916;4;584410;Dobré Pole;30;48.824367;16.535174
917;4;513105;Dobrčice;74;49.402036;17.48051
918;4;530123;Dobršín;48;49.261391;13.561073
919;4;557676;Dobřany;66;49.654928;13.293117
920;4;576280;Dobřany;78;50.322155;16.285372
921;4;538167;Dobřejovice;70;49.981687;14.578328
922;4;569968;Dobřenice;39;50.147769;15.641113
923;4;531570;Dobřeň;57;50.479474;14.556796
924;4;533289;Dobřichov;49;50.079691;15.032436
925;4;539198;Dobřichovice;71;49.927573;14.274757
926;4;580091;Dobříkov;94;50.002542;16.133878
927;4;593931;Dobřínsko;92;49.052248;16.261675
928;4;559776;Dobřív;77;49.71575;13.686865
929;4;558770;Dobříč;68;49.884651;13.468426
930;4;539180;Dobříč;71;50.019997;14.258977
931;4;564745;Dobříň;53;50.437665;14.293872
932;4;540111;Dobříš;75;49.781216;14.167221
933;4;537101;Dobšice;59;50.132491;15.268682
934;4;536199;Dobšice;97;49.215975;14.483805
935;4;546941;Dobšice;92;48.848387;16.085409
936;4;571989;Dobšín;55;50.483383;15.116746
937;4;569976;Dohalice;39;50.287317;15.69458
938;4;564753;Doksany;53;50.454968;14.161222
939;4;532223;Doksy;47;50.119082;14.047894
940;4;561495;Doksy;96;50.564782;14.655623
941;4;558788;Dolany;68;49.807915;13.472413
942;4;501646;Dolany;61;49.649884;17.32244
943;4;513130;Dolany;47;50.115549;14.149755
944;4;574015;Dolany;60;50.380039;15.961359
945;4;556106;Dolany;48;49.443364;13.248152
946;4;574902;Dolany;64;50.113421;15.691671
947;4;539201;Dolany nad Vltavou;57;50.222114;14.349599
948;4;539945;Dolce;66;49.55296;13.393447
949;4;593958;Dolenice;92;48.909167;16.365651
950;4;506702;Dolní Benešov;62;49.921002;18.108402
951;4;505030;Dolní Bezděkov;33;49.96048;15.883832
952;4;541800;Dolní Bečva;89;49.454966;18.194212
953;4;534765;Dolní Beřkovice;57;50.393208;14.450332
954;4;586137;Dolní Bojanovice;38;48.858627;17.028581
955;4;535702;Dolní Bousov;55;50.438306;15.128214
956;4;579122;Dolní Branná;85;50.593212;15.593914
957;4;554863;Dolní Brusnice;85;50.458788;15.726859
958;4;544388;Dolní Bukovsko;97;49.170934;14.581287
959;4;558796;Dolní Bělá;68;49.896259;13.27332
960;4;539210;Dolní Břežany;71;49.963286;14.458569
961;4;587044;Dolní Cerekev;42;49.344541;15.456574
962;4;533297;Dolní Chvatliny;49;49.980562;15.069348
963;4;580121;Dolní Dobrouč;94;49.99276;16.497719
964;4;598101;Dolní Domaslavice;36;49.709813;18.477388
965;4;593966;Dolní Dubňany;92;49.055824;16.226706
966;4;584428;Dolní Dunajovice;30;48.8545;16.592827
967;4;545465;Dolní Dvořiště;98;48.656499;14.452206
968;4;579149;Dolní Dvůr;85;50.652294;15.655677
969;4;545856;Dolní Habartice;35;50.747253;14.333388
970;4;540129;Dolní Hbity;75;49.657536;14.169877
971;4;595501;Dolní Heřmanice;100;49.304791;16.060127
972;4;552241;Dolní Hořice;86;49.435447;14.850562
973;4;560529;Dolní Hrachovice;86;49.486148;14.797136
974;4;558800;Dolní Hradiště;68;49.913833;13.496273
975;4;579157;Dolní Kalná;85;50.53892;15.639288
976;4;582956;Dolní Kounice;28;49.070143;16.464929
977;4;529648;Dolní Kralovice;24;49.645009;15.178708
978;4;568597;Dolní Krupá;37;49.660683;15.60308
979;4;535711;Dolní Krupá;55;50.546381;14.867258
980;4;587664;Dolní Lažany;87;49.099979;15.822725
981;4;506711;Dolní Lhota;63;49.842351;18.092456
982;4;585173;Dolní Lhota;91;49.13717;17.812361
983;4;595519;Dolní Libochová;100;49.408323;16.18463
984;4;549088;Dolní Lochov;44;50.452684;15.286558
985;4;511951;Dolní Lomná;36;49.547805;18.706114
986;4;595527;Dolní Loučky;28;49.361025;16.358733
987;4;557684;Dolní Lukavice;66;49.602025;13.344277
988;4;598968;Dolní Lutyně;46;49.89874;18.428203
989;4;579165;Dolní Lánov;85;50.587041;15.664416
990;4;580163;Dolní Morava;94;50.122638;16.799575
991;4;597287;Dolní Moravice;29;49.97712;17.321706
992;4;568601;Dolní Město;37;49.627759;15.38234
993;4;560341;Dolní Nivy;80;50.243224;12.637123
994;4;562301;Dolní Novosedly;73;49.329203;14.196018
995;4;592145;Dolní Němčí;88;48.968374;17.585853
996;4;569259;Dolní Nětčice;74;49.476176;17.67504
997;4;579173;Dolní Olešnice;85;50.52399;15.712257
998;4;562432;Dolní Podluží;35;50.879954;14.59515
999;4;531260;Dolní Pohleď;51;49.743477;15.133571
1000;4;562441;Dolní Poustevna;35;50.982589;14.286964
1001;4;562467;Dolní Pěna;43;49.110566;15.022066
1002;4;569984;Dolní Přím;39;50.239671;15.708572
1003;4;574023;Dolní Radechová;60;50.438373;16.151321
1004;4;574911;Dolní Roveň;64;50.029314;15.967803
1005;4;595535;Dolní Rožínka;100;49.477046;16.210494
1006;4;538591;Dolní Rychnov;80;50.164737;12.645153
1007;4;535729;Dolní Slivno;55;50.308848;14.732818
1008;4;548448;Dolní Sokolovec;37;49.726595;15.715219
1009;4;570940;Dolní Stakory;55;50.437357;14.972566
1010;4;553379;Dolní Studénky;99;49.935079;16.971128
1011;4;552607;Dolní Tošanovice;36;49.68414;18.488494
1012;4;552984;Dolní Těšice;74;49.495365;17.806828
1013;4;545473;Dolní Třebonín;98;48.855502;14.409709
1014;4;590550;Dolní Vilémovice;87;49.153603;15.977203
1015;4;587061;Dolní Vilímeč;42;49.135941;15.520455
1016;4;584436;Dolní Věstonice;30;48.887249;16.64385
1017;4;531987;Dolní Zimoř;57;50.426687;14.501454
1018;4;567931;Dolní Zálezly;93;50.597401;14.043179
1019;4;513199;Dolní Újezd;74;49.545973;17.535506
1020;4;577995;Dolní Újezd;82;49.825655;16.254657
1021;4;580112;Dolní Čermná;94;49.979562;16.564812
1022;4;563994;Dolní Řasnice;52;50.945741;15.168794
1023;4;574929;Dolní Ředice;64;50.077848;15.923995
1024;4;554502;Dolní Žandov;31;50.018063;12.551079
1025;4;553051;Dolní Životice;62;49.897318;17.779741
1026;4;562602;Dolní Žďár;43;49.10119;14.988189
1027;4;589454;Doloplazy;72;49.350226;17.160017
1028;4;568392;Doloplazy;61;49.567185;17.411508
1029;4;553646;Dolánky nad Ohří;53;50.472932;14.162699
1030;4;590568;Domamil;87;49.083284;15.695585
1031;4;586145;Domanín;38;49.001683;17.284764
1032;4;562840;Domanín;43;48.971751;14.739778
1033;4;582964;Domašov;28;49.245362;16.343838
1034;4;545279;Domašov nad Bystřicí;61;49.742305;17.44534
1035;4;552313;Domašov u Šternberka;61;49.705796;17.337935
1036;4;563048;Domašín;32;50.420802;13.17229
1037;4;513211;Domaželice;74;49.427687;17.545784
1038;4;553425;Domažlice;34;49.440606;12.929798
1039;4;578517;Domoraz;48;49.25072;13.662029
1040;4;535745;Domousnice;55;50.39426;15.101684
1041;4;566152;Domoušice;54;50.234243;13.729596
1042;4;513181;Dománovice;49;50.11191;15.322586
1043;4;564885;Doubek;70;50.017681;14.737831
1044;4;530417;Doubice;35;50.888674;14.461728
1045;4;568864;Doubrava;46;49.858713;18.480224
1046;4;535664;Doubravice;97;48.935872;14.51073
1047;4;550981;Doubravice;81;49.352102;13.86195
1048;4;579181;Doubravice;85;50.405519;15.761966
1049;4;581542;Doubravice nad Svitavou;26;49.436662;16.629396
1050;4;571067;Doubravička;55;50.395173;14.776192
1051;4;595551;Doubravník;28;49.42414;16.352724
1052;4;585181;Doubravy;91;49.14245;17.66811
1053;4;533301;Doubravčice;49;50.022118;14.793142
1054;4;544400;Doudleby;97;48.893605;14.501492
1055;4;576301;Doudleby nad Orlicí;78;50.107452;16.261382
1056;4;500127;Doupovské Hradiště;45;50.233333;13.016667
1057;4;587079;Doupě;42;49.23689;15.43464
1058;4;507610;Doňov;43;49.213147;14.776126
